Folder	File name	Config name	Run number	Run id	Module	Name	Count	Mean	StdDev	Variance
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[77]	creditMsgDelayTime	8181	8.618555482214889E-8	3.2782317113840587E-8	1.0746803153524055E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[78]	creditMsgDelayTime	8030	8.118685753424658E-8	2.819286120130466E-8	7.948374227160296E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[84]	creditMsgDelayTime	7584	9.13451389767934E-8	4.3252072061628806E-8	1.8707417376243314E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[85]	creditMsgDelayTime	8589	7.412426149726393E-8	2.515333542914481E-8	6.326902832110715E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[87]	creditMsgDelayTime	7902	8.828661225006327E-8	4.2816594132384277E-8	1.8332607330973235E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[91]	creditMsgDelayTime	8381	8.516315570934266E-8	3.356098288551341E-8	1.126339572241724E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[92]	creditMsgDelayTime	8007	7.78125445235419E-8	3.33851511071823E-8	1.1145683144493958E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[962]	creditMsgDelayTime	8525	8.006163612903236E-8	3.440194468754259E-8	1.1834937982847398E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[963]	creditMsgDelayTime	8499	7.545426920814214E-8	2.6042124983475975E-8	6.781922736549835E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[964]	creditMsgDelayTime	7968	8.506518649598394E-8	3.3141886904325756E-8	1.098384667579119E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[965]	creditMsgDelayTime	7675	8.949210970684038E-8	4.8836626706828516E-8	2.385016108102116E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[966]	creditMsgDelayTime	8452	6.812699266445811E-8	2.1364690843402478E-8	4.564500148341657E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[968]	creditMsgDelayTime	8720	6.669134701834863E-8	1.9786575482059785E-8	3.9150856930724946E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[970]	creditMsgDelayTime	7296	9.015544270833336E-8	4.100031714875249E-8	1.6810260062982871E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[973]	creditMsgDelayTime	8147	8.593138725911378E-8	3.606278230807092E-8	1.300524267799313E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[975]	creditMsgDelayTime	7295	8.274764688142563E-8	3.89419186877228E-8	1.5164730310812142E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[976]	creditMsgDelayTime	7327	8.40860319366726E-8	4.111958543161364E-8	1.6908203060677728E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[977]	creditMsgDelayTime	7490	8.562700854472631E-8	4.273843538522576E-8	1.8265738591771172E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[978]	creditMsgDelayTime	7405	8.32182916948008E-8	3.5966000896176865E-8	1.293553220463795E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[980]	creditMsgDelayTime	8048	7.994819433399605E-8	3.2682338065750744E-8	1.06813522144402E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[982]	creditMsgDelayTime	7603	8.396538708404576E-8	3.760586509844785E-8	1.4142010898026585E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[983]	creditMsgDelayTime	8008	7.427810714285711E-8	2.4786961499489664E-8	6.143934603771829E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[984]	creditMsgDelayTime	7328	8.793625300218342E-8	3.79636430217427E-8	1.441238191482313E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[985]	creditMsgDelayTime	6596	6.837458944815038E-8	2.057727799525593E-8	4.2342436969404384E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[986]	creditMsgDelayTime	7839	8.616934991708127E-8	4.189233324958218E-8	1.754967585094049E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[988]	creditMsgDelayTime	7601	1.0016442257597684E-7	5.5061353833952564E-8	3.0317526860277224E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[992]	creditMsgDelayTime	7699	8.157092297701E-8	3.38828862069533E-8	1.148049977713346E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[993]	creditMsgDelayTime	7903	7.492278476527901E-8	2.6517685188704913E-8	7.0318762776726E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[994]	creditMsgDelayTime	8057	7.085751818294663E-8	2.369791141798489E-8	5.615910055746587E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[996]	creditMsgDelayTime	7470	8.084412369477912E-8	3.410534954263116E-8	1.1631748674250515E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[998]	creditMsgDelayTime	6870	8.073871382823871E-8	3.7251862796749323E-8	1.387701281827836E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1000]	creditMsgDelayTime	7432	7.946011652314316E-8	3.4770543874760806E-8	1.2089907213466662E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1001]	creditMsgDelayTime	7449	8.678073647469457E-8	3.704220355051859E-8	1.372124843878052E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1002]	creditMsgDelayTime	6796	8.99446386109476E-8	4.246373495246028E-8	1.803168786112797E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1003]	creditMsgDelayTime	5926	9.460156969287885E-8	4.8571262000916115E-8	2.3591674923616374E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1004]	creditMsgDelayTime	7396	8.082512330989739E-8	4.550569516261128E-8	2.0707682922325034E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1008]	creditMsgDelayTime	7531	8.310357907316424E-8	2.9753697940979332E-8	8.852825411630378E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1009]	creditMsgDelayTime	7722	8.910285185185185E-8	3.786420969033568E-8	1.4336983754737103E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[1010]	creditMsgDelayTime	9064	7.577404611650485E-8	2.8340953250381695E-8	8.032096311403208E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[222]	creditMsgDelayTime	8010	7.841686716604244E-8	2.9613667985384592E-8	8.769693315485923E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[228]	creditMsgDelayTime	8300	7.854858891566267E-8	2.862322308302061E-8	8.19288899660364E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[233]	creditMsgDelayTime	8116	8.122093839329717E-8	4.2768667459616456E-8	1.8291589162712558E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[237]	creditMsgDelayTime	7699	8.110947447720498E-8	3.82683904703566E-8	1.4644697091916798E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[243]	creditMsgDelayTime	7738	8.533674515378651E-8	4.611820995450392E-8	2.1268892894077046E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[246]	creditMsgDelayTime	7797	8.394141772476593E-8	3.555010412298413E-8	1.2638099031550132E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[250]	creditMsgDelayTime	6995	8.613392280200144E-8	3.314376146099857E-8	1.0985089237835739E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[252]	creditMsgDelayTime	8896	8.22674291816547E-8	3.3103594279172146E-8	1.0958479542000389E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[259]	creditMsgDelayTime	7808	8.137476408811474E-8	3.4793117631692397E-8	1.2105610345327844E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[261]	creditMsgDelayTime	8059	8.085375381560987E-8	3.709208409291486E-8	1.3758227023558677E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[265]	creditMsgDelayTime	8433	7.216274469346616E-8	2.7034545653042256E-8	7.308666586664259E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[269]	creditMsgDelayTime	8912	7.151742437163374E-8	2.1619400080962905E-8	4.673984598607389E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[275]	creditMsgDelayTime	8160	8.22497595588235E-8	3.816040471737278E-8	1.4562164881936867E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[279]	creditMsgDelayTime	8917	7.578718021756197E-8	2.9042775585792695E-8	8.434828137267163E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[285]	creditMsgDelayTime	8350	7.859503353293414E-8	3.3940239570660925E-8	1.1519398621138575E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[286]	creditMsgDelayTime	7379	8.898510611193928E-8	3.300445748135203E-8	1.089294213638374E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[289]	creditMsgDelayTime	7905	8.503650145477546E-8	3.384601745468804E-8	1.1455528975430473E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[292]	creditMsgDelayTime	8022	7.834954500124657E-8	3.040932810331737E-8	9.247272356952076E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[295]	creditMsgDelayTime	8037	7.285370237650865E-8	2.740302847721863E-8	7.509259697232552E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[300]	creditMsgDelayTime	7826	8.635715614617942E-8	4.333377427414826E-8	1.8778159928428336E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[306]	creditMsgDelayTime	7801	8.593382309960263E-8	4.088204577418487E-8	1.671341666682547E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[311]	creditMsgDelayTime	7799	7.115838928067701E-8	2.573522677776848E-8	6.623018973031718E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[314]	creditMsgDelayTime	7978	8.530537001754827E-8	3.900921777054802E-8	1.5217190710700391E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[315]	creditMsgDelayTime	7896	7.738681813576495E-8	3.01622135693238E-8	9.097591274015006E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[325]	creditMsgDelayTime	7935	8.062052602394458E-8	3.7987996329821985E-8	1.4430878651545686E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[327]	creditMsgDelayTime	8563	7.755489594768189E-8	2.4900527985268523E-8	6.200362939451408E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[334]	creditMsgDelayTime	8287	8.4202487027875E-8	3.846230943666573E-8	1.4793492472018256E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[340]	creditMsgDelayTime	8213	8.102433142578837E-8	3.7342470303933205E-8	1.3944600884001335E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[345]	creditMsgDelayTime	8490	7.401039057714959E-8	2.7761567679944894E-8	7.70704640048161E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[348]	creditMsgDelayTime	8443	7.163790027241512E-8	2.5581080639427063E-8	6.543916866808702E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[353]	creditMsgDelayTime	8399	8.670688605786414E-8	3.816375426764403E-8	1.456472139801118E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[356]	creditMsgDelayTime	8480	7.389044339622642E-8	2.6708111763534354E-8	7.133232339734422E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[102]	creditMsgDelayTime	7605	9.171775384615384E-8	3.802845261998698E-8	1.446163208670595E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[106]	creditMsgDelayTime	7832	8.720351685393257E-8	3.962380146501739E-8	1.5700456425391144E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[107]	creditMsgDelayTime	7827	9.311164073080364E-8	4.572667173927439E-8	2.090928508351355E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[113]	creditMsgDelayTime	8047	7.96535831987076E-8	3.310401308418148E-8	1.0958756822776585E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[121]	creditMsgDelayTime	8185	8.175829957238853E-8	3.626630650180241E-8	1.3152449872826755E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[123]	creditMsgDelayTime	8994	7.621033867022457E-8	2.4279592671016558E-8	5.894986202704809E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[133]	creditMsgDelayTime	8125	8.31925792E-8	4.0201948079126167E-8	1.6161966293567558E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[134]	creditMsgDelayTime	8113	8.468774953777886E-8	3.7911042148331564E-8	1.4372471167725724E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[135]	creditMsgDelayTime	7656	7.344684482758621E-8	2.4372579137049164E-8	5.940226137917241E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[138]	creditMsgDelayTime	7903	7.807229507781857E-8	2.699494946823743E-8	7.287272967926923E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[147]	creditMsgDelayTime	7787	9.534038397328882E-8	4.24734779392243E-8	1.8039963282537736E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[149]	creditMsgDelayTime	7800	8.143110666666666E-8	3.0855411569843185E-8	9.520564231444128E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[150]	creditMsgDelayTime	8332	7.150543566970716E-8	2.3035120751888363E-8	5.306167880540779E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[154]	creditMsgDelayTime	8545	7.41842871854886E-8	2.6234500124532315E-8	6.88248996784086E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[157]	creditMsgDelayTime	7748	8.840734899328859E-8	3.8015823727416206E-8	1.445202853673981E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[159]	creditMsgDelayTime	7617	8.444383195483786E-8	3.6724504675972116E-8	1.3486892436954978E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[163]	creditMsgDelayTime	8602	8.434782864450127E-8	3.259184758409593E-8	1.0622285289449395E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[165]	creditMsgDelayTime	7856	8.848978971486759E-8	3.508441998951009E-8	1.2309165260003355E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[166]	creditMsgDelayTime	8101	7.75965463523022E-8	3.226895449156194E-8	1.0412854239784956E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[169]	creditMsgDelayTime	7817	9.488121862607151E-8	4.1203222463070106E-8	1.6977055413412451E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[175]	creditMsgDelayTime	8274	8.956229635001209E-8	3.542748788155387E-8	1.2551068975976463E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[180]	creditMsgDelayTime	7968	7.985257806224899E-8	3.437093785756605E-8	1.1813613692086669E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[186]	creditMsgDelayTime	7872	7.615868191056908E-8	3.450569765315951E-8	1.190643170531258E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[190]	creditMsgDelayTime	6976	9.216810894495415E-8	5.412906153214071E-8	2.9299553023502754E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[191]	creditMsgDelayTime	7569	7.704035724666402E-8	2.868006914837277E-8	8.225463663554436E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[199]	creditMsgDelayTime	6858	9.86515275590551E-8	4.9867898308788224E-8	2.4868072817356435E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[203]	creditMsgDelayTime	8361	6.888588565961008E-8	2.088178179768816E-8	4.3604881104626057E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[204]	creditMsgDelayTime	8352	7.75189049329502E-8	3.015744332325034E-8	9.094713877950566E-16
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[205]	creditMsgDelayTime	7746	8.754301988122913E-8	4.032180335498602E-8	1.6258478257981618E-15
/hpcsimulator/results/	FatTree-0.vec	FatTree	0	FatTree-0-20170704-23:45:05-4796	Fat_tree.processor[209]	creditMsgDelayTime	7360	9.29834296195652E-8	6.162978935018316E-8	3.79823093534795E-15
